brandNameKr,itemCd,heartCnt,statusName,customerPrice,finalPrice,itemName,imageUrls
캘빈클라인 언더웨어,303256946,1.0,판매중,65000.0,31900,남성 퓨쳐쉬프트 코튼 니트 박서_NB3594UB1,"['//product-image.wconcept.co.kr/productimg/image/img0/46/303256946_AH53768.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/46/303256946_add1_AQ45326.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/46/303256946_add2_YG25757.jpg?thumbnail=60x80']"
캘빈클라인 언더웨어,303256944,5.0,판매중,65000.0,31900,남성 퓨쳐쉬프트 코튼 니트 박서_NB3594PET,"['//product-image.wconcept.co.kr/productimg/image/img0/44/303256944_GO13356.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/44/303256944_add1_NP90154.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/44/303256944_add2_TV61967.jpg?thumbnail=60x80']"
주르티,305770545,5862.0,판매중,89000.0,65815,로제 트위드 블라우스 블라썸 j1444,"['//product-image.wconcept.co.kr/productimg/image/img0/45/305770545_RI64763.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/45/305770545_add1_FV78547.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305770545_add2_UJ61124.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305770545_add3_FN45545.jpg?thumbnail=60x80']"
닐바이피,305794462,417.0,판매중,189000.0,156208,24N summer hoody field jacket [WH],"['//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_UL26464.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_add1_IS44586.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_add2_UA83627.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_add3_KM72927.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_add4_JT13436.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_add5_LQ23994.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/62/305794462_add6_PF68571.jpg?thumbnail=60x80']"
이바나헬싱키,302729896,5655.0,판매중,218000.0,185300,Russu tweed Crop jacket(3colors),"['//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_MG24512.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_add1_XW63943.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_add2_VT82021.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_add3_SQ76063.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_add4_VL98559.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_add5_BQ29538.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/96/302729896_add6_OI77241.jpg?thumbnail=60x80']"
던스트,302739441,3440.0,판매중,199000.0,179100,HALF SLEEVE BELTED LINEN JACKET BLACK_UDJA4B226BK,"['//product-image.wconcept.co.kr/productimg/image/img0/41/302739441_GG14389.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/41/302739441_add1_JH13793.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/41/302739441_add2_JH13793.jpg?thumbnail=60x80']"
루에브르,305796730,360.0,판매중,219000.0,197100,Tweed Snapped Crop Jacket SW4MJ726-AM,"['//product-image.wconcept.co.kr/productimg/image/img0/30/305796730_GM96017.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/30/305796730_add1_GG21113.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/30/305796730_add2_GG21113.jpg?thumbnail=60x80']"
닐바이피,305794369,608.0,판매중,179000.0,153470,24N Summer casual crop outer [WH],"['//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_CX36138.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_add1_OK64579.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_add2_TF73821.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_add3_UM22058.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_add4_XH90666.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_add5_WN76422.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/69/305794369_add6_NT90795.jpg?thumbnail=60x80']"
루에브르,305796715,198.0,판매중,199000.0,179100,Top Stitched Drawstring Short Jumper SW4MM728-C3,"['//product-image.wconcept.co.kr/productimg/image/img0/15/305796715_GG85237.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/15/305796715_add1_JG88163.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/15/305796715_add2_JG88163.jpg?thumbnail=60x80']"
르,305690945,9010.0,판매중,278000.0,111200,faux leather over-fit blazer (black),"['//product-image.wconcept.co.kr/productimg/image/img0/45/305690945_BV99704.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/45/305690945_add1_HU76402.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305690945_add3_MN52990.jpg?thumbnail=60x80']"
비뮤즈맨션,305797064,314.0,판매중,188000.0,130848,Lace flat collar jacket - Off white,"['//product-image.wconcept.co.kr/productimg/image/img0/64/305797064_AT80749.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/64/305797064_add1_LX60986.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305797064_add2_YY44059.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305797064_add3_HX74731.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305797064_add4_WB10979.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305797064_add5_PS12916.jpg?thumbnail=60x80']"
노운베러,305817876,162.0,판매중,184000.0,144072,Maelle daily tweed jacket_Pink,"['//product-image.wconcept.co.kr/productimg/image/img0/76/305817876_IG95922.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/76/305817876_add1_IG17906.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/305817876_add2_IG17906.jpg?thumbnail=60x80']"
닐바이피,302284695,8736.0,판매중,189000.0,164430,24SN tweed crop jacket [BE],"['//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_UC13790.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_add1_TH33569.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_add2_AY32518.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_add3_KE66217.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_add4_XD63544.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_add5_YJ95667.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/95/302284695_add6_BN22761.jpg?thumbnail=60x80']"
프리터,305721314,1110.0,판매중,348000.0,348000,The KYOTO Jacket Blue_ F232JK03,"['//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_RK68284.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_add1_HC21030.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_add2_GU31799.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_add3_HG49948.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_add4_IN39087.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_add5_CA47559.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/14/305721314_add6_DP82823.jpg?thumbnail=60x80']"
룩캐스트,301683248,10111.0,판매중,188000.0,147204,[유튜버착용] 다나 크롭 트위드 자켓 / DANNA CROP TWEED JACKET_2colors,"['//product-image.wconcept.co.kr/productimg/image/img0/48/301683248_CT40683.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/48/301683248_add1_QI86060.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/48/301683248_add2_GX98190.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/48/301683248_add3_LO81450.jpg?thumbnail=60x80']"
프리터,305726165,545.0,판매중,348000.0,313200,The POCKET Stitch Work Jacket Olive_F241JK03,"['//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_XI88887.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_add1_WE89734.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_add2_FE32688.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_add3_CI60120.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_add4_RC49884.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_add5_SQ32271.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/65/305726165_add6_SY79650.jpg?thumbnail=60x80']"
온앤온,305814006,218.0,판매중,299000.0,195097,Boxy Short-Sleeved Jacket NEW4MJ404_46,"['//product-image.wconcept.co.kr/productimg/image/img0/06/305814006_GN12996.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/06/305814006_add1_GG15631.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/06/305814006_add2_GJ79263.jpg?thumbnail=60x80']"
틸아이다이,303894423,4808.0,판매중,176000.0,145464,Collarless pearl button summer tweed jacket(White),"['//product-image.wconcept.co.kr/productimg/image/img0/23/303894423_HG46200.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/23/303894423_add1_GJ67278.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/23/303894423_add2_LG18999.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/23/303894423_add3_PO16972.jpg?thumbnail=60x80']"
드로우핏 우먼,305309878,5713.0,판매중,174000.0,105966,2버튼 오버핏 싱글 블레이저 [BLACK],"['//product-image.wconcept.co.kr/productimg/image/img0/78/305309878_LY78655.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/78/305309878_add1_RU22930.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/305309878_add2_FJ72486.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/305309878_add3_LQ18413.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/305309878_add4_SH89176.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/305309878_add5_EX74055.jpg?thumbnail=60x80']"
티메이커,305625407,1132.0,판매중,149000.0,104300,SHIRRING STRING BLOUSON JUMPER GR,"['//product-image.wconcept.co.kr/productimg/image/img0/07/305625407_VP21434.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/07/305625407_add1_DH68812.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/07/305625407_add2_UR91886.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/07/305625407_add3_LD46944.jpg?thumbnail=60x80']"
닐바이피,305795045,242.0,판매중,189000.0,156208,24N linen collarless minimal jacket [BE],"['//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_UK25792.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_add1_RO90737.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_add2_EW17128.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_add3_FU25622.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_add4_KK82251.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_add5_GI38184.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/45/305795045_add6_PP33909.jpg?thumbnail=60x80']"
주르티,305770543,1034.0,판매중,89000.0,65815,로제 트위드 블라우스 아이보리 j1445,"['//product-image.wconcept.co.kr/productimg/image/img0/43/305770543_RS42785.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/43/305770543_add1_AF99874.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/43/305770543_add2_RO45680.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/43/305770543_add3_QH27027.jpg?thumbnail=60x80']"
닐바이피,305796864,166.0,판매중,189000.0,156208,24N summer linen relax-fit jacket [S/BRK],"['//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_UQ33998.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_add1_QS79215.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_add2_SW29613.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_add3_LK34091.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_add4_MO22289.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_add5_TM67809.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/64/305796864_add6_HV92568.jpg?thumbnail=60x80']"
닐바이피,305710708,356.0,판매중,189000.0,164430,24SN collarless double jacket [BK],"['//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_OE61230.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_add1_DF18436.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_add2_NL83463.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_add3_UG16630.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_add4_KG78180.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_add5_TC71199.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/08/305710708_add6_NJ97150.jpg?thumbnail=60x80']"
인스턴트펑크,305808266,7.0,판매중,228000.0,198360,클래식 싱글 자켓,"['//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_IF16340.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_add1_UT41101.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_add2_QA46371.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_add3_VX75779.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_add4_KP27807.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_add5_TR50586.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/66/305808266_add6_MJ85265.jpg?thumbnail=60x80']"
닐바이피,305802637,263.0,판매중,189000.0,156208,24N summer linen relax-fit jacket [NAT],"['//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_WO64645.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_add1_WL73701.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_add2_RA52603.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_add3_ND23489.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_add4_JK96202.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_add5_UF50471.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/37/305802637_add6_VK45497.jpg?thumbnail=60x80']"
오떼뜨,302245187,6923.0,판매중,198000.0,137808,3BUTTON BLAZER_BLACK,"['//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_ES85006.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_add1_PP15540.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_add2_XG56085.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_add3_DY48330.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_add4_VM44017.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_add5_QB96298.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/87/302245187_add6_HC39359.jpg?thumbnail=60x80']"
닐바이피,305709476,2866.0,판매중,189000.0,164430,24SN vintage cotton jacket [BE],"['//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_CD56265.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_add1_AC34306.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_add2_PL29716.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_add3_IA26543.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_add4_LA91512.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_add5_YK62373.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/76/305709476_add6_PA16846.jpg?thumbnail=60x80']"
아바몰리,301023378,8753.0,판매중,238000.0,176001,MARTIN MELANGE SINGLE JACKET (D/Grey),"['//product-image.wconcept.co.kr/productimg/image/img0/78/301023378_LM13524.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/78/301023378_add1_JG42881.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/78/301023378_add2_WI43454.jpg?thumbnail=60x80']"
프론트로우,305776185,938.0,판매중,199000.0,164473,[Drama Signature] Collarless Summer Jacket,"['//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_YM41559.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_add1_PJ50884.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_add2_AX78087.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_add3_LO84339.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_add4_CH87757.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_add5_KF21559.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/85/305776185_add6_YI91847.jpg?thumbnail=60x80']"
드로우핏 우먼,305809527,598.0,판매중,146000.0,88914,시니 트위드 반팔 자켓 [BLACK],"['//product-image.wconcept.co.kr/productimg/image/img0/27/305809527_QN67541.jpg', '//product-image.wconcept.co.kr/productimg/image/img0/27/305809527_add1_EM84190.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/27/305809527_add2_IJ27811.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/27/305809527_add3_UQ76992.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/27/305809527_add4_FK35884.jpg?thumbnail=60x80', '//product-image.wconcept.co.kr/productimg/image/img0/27/305809527_add5_GI77159.jpg?thumbnail=60x80']"
